ring_id,accounts,transactions,density,average_connections,predicted_fraud_accounts,average_fraud_probability,maximum_fraud_probability,suspicion_score,risk_level
50644,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
42537,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
10515,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
5092,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
61364,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
60038,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
73601,2,1,1.0,1.0,0,0.2323,0.3211,31.62,MEDIUM
14539,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
89406,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
4663,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
4679,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
18758,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
60987,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
50792,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
93244,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
1254,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
78252,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
78299,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
73377,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
73503,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
60422,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
42287,2,1,1.0,1.0,0,0.2323,0.3211,31.62,MEDIUM
42170,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
60440,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
4787,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
89236,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
32048,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
60504,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
73450,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
60589,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
4833,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
4876,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
93221,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
1265,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
14454,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
60822,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
2262,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
2256,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
81056,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
11822,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
54110,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
91981,2,1,1.0,1.0,0,0.2324,0.321,31.62,MEDIUM
76931,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
54311,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
11779,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
15657,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
15614,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
70127,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
21826,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
84097,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
46403,2,1,1.0,1.0,0,0.2323,0.321,31.62,MEDIUM
46966,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
46377,2,1,1.0,1.0,0,0.2324,0.3208,31.62,MEDIUM
46363,2,1,1.0,1.0,0,0.2323,0.3211,31.62,MEDIUM
47011,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
47010,2,1,1.0,1.0,0,0.2325,0.3208,31.62,MEDIUM
70470,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
84068,2,1,1.0,1.0,0,0.2325,0.3207,31.62,MEDIUM
46597,2,1,1.0,1.0,0,0.2324,0.3209,31.62,MEDIUM
8976,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
46922,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
54276,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
27278,3,2,0.6667,1.33,0,0.3655,0.4841,31.61,MEDIUM
72080,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
57809,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
90399,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
77729,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
64552,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
793,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
19889,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
34745,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
90663,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
4564,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
42561,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
31232,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
14513,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
54981,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
2556,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
13232,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
8498,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
2096,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
53610,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
70844,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
38099,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
93096,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
32438,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
3242,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
86818,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
64366,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
58431,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
72466,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
34338,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
6688,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
49176,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
750,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
52608,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
52613,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
84983,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
5349,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
88591,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
62111,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
14586,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
41931,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
2648,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
65240,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
14783,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
41342,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
6152,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
13767,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
26472,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
7029,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
48935,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
81584,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
16910,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
81918,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
6103,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
24196,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
45498,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
41987,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
68390,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
86342,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
28928,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
9626,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
74253,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
10895,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
87803,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
63374,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
44934,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
66427,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
66370,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
15259,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
89781,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
14237,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
29718,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
5547,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
11955,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
45431,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
45437,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
77400,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
13534,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
16644,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
63101,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
43242,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
20762,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
85666,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
29349,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
88029,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
59278,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
92311,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
16480,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
24387,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
79334,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
71158,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
15563,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
69933,2,1,1.0,1.0,0,0.2321,0.321,31.61,MEDIUM
13178,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
21951,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
8915,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
34844,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
4792,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
31427,2,1,1.0,1.0,0,0.2323,0.3211,31.61,MEDIUM
53787,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
54631,2,1,1.0,1.0,0,0.2322,0.3211,31.61,MEDIUM
77046,2,1,1.0,1.0,0,0.2322,0.321,31.61,MEDIUM
2418,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
22703,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
8690,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
38277,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
82368,2,1,1.0,1.0,0,0.2319,0.3208,31.6,MEDIUM
61060,3,2,0.6667,1.33,0,0.3654,0.4653,31.6,MEDIUM
67321,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
36910,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
1298,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
9139,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
47065,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
14206,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
591,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
78677,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
90025,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
75555,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
56695,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
58800,3,2,0.6667,1.33,0,0.3654,0.4805,31.6,MEDIUM
74133,2,1,1.0,1.0,0,0.2319,0.3208,31.6,MEDIUM
36501,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
25538,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
83402,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
39782,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
74049,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
36607,3,2,0.6667,1.33,0,0.3652,0.4665,31.6,MEDIUM
59178,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
20764,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
57646,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
2107,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
72397,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
64105,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
17645,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
30943,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
5175,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
19014,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
68707,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
79882,3,2,0.6667,1.33,0,0.3653,0.4838,31.6,MEDIUM
17407,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
2321,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
73603,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
31157,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
53749,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
29813,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
41961,3,2,0.6667,1.33,0,0.3653,0.4835,31.6,MEDIUM
41957,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
23715,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
55673,3,2,0.6667,1.33,0,0.3653,0.4791,31.6,MEDIUM
66029,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
26250,6,5,0.3333,1.67,1,0.3986,0.8568,31.6,MEDIUM
56761,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
14718,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
47777,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
51262,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
26081,6,5,0.3333,1.67,1,0.3987,0.846,31.6,MEDIUM
7278,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
36081,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
41513,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
90119,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
74403,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
40329,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
44332,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
87336,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
52169,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
34313,2,1,1.0,1.0,0,0.2319,0.3208,31.6,MEDIUM
882,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
43793,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
30738,2,1,1.0,1.0,0,0.2321,0.3209,31.6,MEDIUM
81634,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
55163,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
5378,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
57150,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
92535,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
14963,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
6141,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
49130,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
17125,2,1,1.0,1.0,0,0.2321,0.321,31.6,MEDIUM
57283,2,1,1.0,1.0,0,0.2319,0.3209,31.6,MEDIUM
64993,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
27884,6,5,0.3333,1.67,1,0.3986,0.8649,31.6,MEDIUM
93643,2,1,1.0,1.0,0,0.232,0.3209,31.6,MEDIUM
2275,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
14442,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
22215,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
8885,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
3412,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
60421,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
22577,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
60978,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
60894,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
2496,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
54078,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
7851,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
76988,2,1,1.0,1.0,0,0.2318,0.3207,31.59,MEDIUM
24464,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
43189,2,1,1.0,1.0,0,0.2318,0.3207,31.59,MEDIUM
23735,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
87644,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
40330,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
58723,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
7250,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
43428,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
68464,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
26264,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
83673,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
59500,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
29886,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
18287,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
92292,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
9408,6,5,0.3333,1.67,1,0.3985,0.8644,31.59,MEDIUM
4029,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
56177,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
63057,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
10212,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
25208,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
89836,3,2,0.6667,1.33,0,0.3652,0.4829,31.59,MEDIUM
5923,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
78695,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
18233,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
71506,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
91065,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
41601,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
33570,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
1838,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
80792,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
90908,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
72529,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
6221,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
40672,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
79442,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
75155,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
5258,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
37887,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
6808,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
13987,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
63814,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
76345,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
76390,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
37881,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
6677,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
72277,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
68637,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
2604,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
60132,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
71938,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
27879,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
84865,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
22911,3,2,0.6667,1.33,0,0.3651,0.4717,31.59,MEDIUM
73580,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
89502,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
88913,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
55104,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
1701,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
58111,2,1,1.0,1.0,0,0.2319,0.3208,31.59,MEDIUM
27602,2,1,1.0,1.0,0,0.2317,0.3207,31.59,MEDIUM
17517,2,1,1.0,1.0,0,0.2318,0.3208,31.59,MEDIUM
70367,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
94662,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
54064,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
31428,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
84701,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
14510,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
92649,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
59764,3,2,0.6667,1.33,0,0.365,0.4939,31.58,MEDIUM
59871,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
9241,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
62217,6,5,0.3333,1.67,1,0.3982,0.8441,31.58,MEDIUM
11576,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
84987,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
76245,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
16295,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
67873,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
420,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
24100,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
85188,3,2,0.6667,1.33,0,0.3649,0.4755,31.58,MEDIUM
55758,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
10872,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
6712,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
83521,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
67642,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
24403,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
41817,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
51493,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
24705,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
7791,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
14130,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
43263,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
92958,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
25271,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
90061,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
63223,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
63458,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
63521,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
14030,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
86696,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
10049,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
28585,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
49769,6,5,0.3333,1.67,1,0.3983,0.8655,31.58,MEDIUM
49814,2,1,1.0,1.0,0,0.2317,0.3207,31.58,MEDIUM
74460,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
36068,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
35957,2,1,1.0,1.0,0,0.2316,0.3206,31.58,MEDIUM
3103,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
56931,3,2,0.6667,1.33,0,0.3649,0.462,31.58,MEDIUM
52814,2,1,1.0,1.0,0,0.2315,0.3206,31.58,MEDIUM
3120,2,1,1.0,1.0,0,0.2316,0.3207,31.58,MEDIUM
